ROUTERID,Device Type,Signal Decibel,Data Downloaded,Data Uploaded
3909,Laptop,-74,511080837,697398333
4094,Smartwatch,-69,365378702,963758746
10595,Smartphone,-93,170871793,4815926
4555,Security Camera,-74,319791171,855437653
4620,Desktop,-88,791415644,687301872
12165,Security Camera,-65,629731867,337522605
18579,Desktop,-87,900233747,438488149
5156,Desktop,-65,316286769,128444775
20654,Gaming Console,-98,595696667,791331429
8437,Smartwatch,-76,742201394,405074680
10,Security Camera,-89,163551592,498568092
7262,Security Camera,-64,657301282,353291741
9339,Tablet,-66,650358086,128879600
6389,Laptop,-65,294809210,474705274
11133,Smartwatch,-92,308874745,536553200
17369,Printer,-81,915953066,839138268
15152,Smart TV,-94,385591461,304724435
11022,Printer,-67,209893755,53967348
2873,Printer,-99,349365218,144888315
13043,Laptop,-63,536172416,941200599
3517,Smart TV,-69,8331139,17689885
19617,Smart Speaker,-99,287562211,800273014
12191,Desktop,-98,266316809,790490439
786,Smartphone,-90,656439767,243710595
2913,Smartphone,-86,533824143,305903028
1725,Printer,-52,501151692,152748593
9269,Smartphone,-51,953709042,768790353
10776,Security Camera,-72,658083019,855757393
13994,Smartphone,-97,500278978,839894829
17949,Smartphone,-80,251042998,336546499
22685,Smartwatch,-55,753214832,808487527
21628,Gaming Console,-90,229001452,401960747
18161,Security Camera,-80,605721458,585933562
4959,Printer,-75,107579863,982325206
13746,Printer,-97,710244799,205938653
17937,Gaming Console,-74,963125117,36457431
1790,Smart Speaker,-81,993903407,448097823
10257,Smart TV,-85,210404162,232873614
4428,Laptop,-90,979276711,284940585
1171,Printer,-85,247451549,835304774
16121,Smart Speaker,-53,194510253,79508637
16445,Security Camera,-58,816617913,541839115
20940,Smart TV,-65,720487847,101240787
4278,Gaming Console,-55,924158117,624507335
6966,Smartwatch,-97,794533703,470191860
1477,Smart Speaker,-79,474102884,126661334
19860,Security Camera,-99,338216666,846113158
21534,Gaming Console,-90,700613832,253352903
8318,Smart TV,-63,776928655,27295745
3223,Printer,-75,166450549,873796955
12758,Gaming Console,-100,473097019,549909566
20003,Printer,-91,49191976,639172472
1752,Desktop,-57,117092336,228431208
23641,Smart Speaker,-94,710115816,602797255
1498,Smart TV,-78,283996629,210615686
21175,Smartphone,-97,968672724,966979778
1094,Printer,-70,252649788,88063608
2288,Printer,-98,323905553,580394391
9864,Gaming Console,-72,991183953,104313862
8572,Laptop,-68,146727032,555648964
13974,Security Camera,-51,493484745,971265024
17180,Tablet,-82,814830722,954250287
13702,Tablet,-72,568796989,668432546
2914,Printer,-73,5969078,790277932
3724,Smartphone,-71,164985941,526327606
21365,Laptop,-62,947174785,808921331
17648,Desktop,-88,983325219,676295307
14768,Smart Speaker,-50,670847999,265783127
23300,Smart TV,-89,275502132,295879272
2623,Tablet,-56,573900239,195868125
13161,Smartwatch,-56,141895033,928101554
12960,Tablet,-65,18557990,606738806
11349,Tablet,-74,636351199,332093536
9333,Tablet,-67,140179465,523956378
4815,Smartwatch,-85,497173855,72758039
19223,Smart Speaker,-62,400412853,373478267
9042,Smartphone,-98,837497483,639841292
425,Smartphone,-100,315222605,12030246
10245,Desktop,-86,122675772,945991731
21746,Smartphone,-99,339345957,403474738
16803,Smart TV,-76,46574192,370807974
23221,Gaming Console,-54,525843116,852510018
20995,Smart Speaker,-58,749891835,559805876
637,Printer,-60,821765820,592037529
6210,Security Camera,-81,976589230,746547088
11127,Printer,-66,331686789,862065127
2942,Tablet,-73,142869202,755349973
21296,Smartwatch,-85,814860480,914096699
20756,Smart Speaker,-88,877846668,134645965
22839,Smartwatch,-75,418163251,441888398
12436,Desktop,-86,511647936,695551597
22239,Smartphone,-61,149771622,141102605
10409,Laptop,-85,900247041,187851316
16267,Smart Speaker,-50,481290927,513386440
18349,Smart TV,-95,641661675,156226713
3278,Tablet,-100,730112576,894356867
11910,Desktop,-80,582485754,471848479
2313,Smartwatch,-74,621041209,543308162
12726,Security Camera,-81,749867223,338221665
15481,Security Camera,-76,146612245,495520004
17270,Smartphone,-50,627839232,320462774
9610,Smart TV,-67,650701924,610257984
14834,Security Camera,-99,994586216,721122124
7406,Printer,-90,485155539,138869836
762,Smart TV,-80,230079266,253110967
7839,Smart TV,-82,392914343,832910441
3088,Printer,-96,38352819,161644600
3622,Laptop,-59,611441613,673723304
17526,Security Camera,-89,921690419,824795069
385,Printer,-56,202228548,412132379
8505,Gaming Console,-53,520037671,629055813
9142,Tablet,-98,36014227,235611621
9175,Tablet,-75,85658218,357018382
17693,Desktop,-97,313143229,524142486
7956,Laptop,-97,10096799,508965161
6340,Printer,-84,390030493,403648481
14415,Security Camera,-56,639056558,746081265
5659,Smart TV,-100,36291827,718934465
21499,Smartphone,-95,137821582,611685000
11736,Smart TV,-97,536727481,114228767
5802,Printer,-89,611415762,502487853
18421,Smart TV,-52,179942561,490214085
13346,Smart TV,-88,649697214,75922604
18487,Smartwatch,-75,858542626,7068346
1801,Gaming Console,-99,716183822,897353689
16827,Smartphone,-74,968605973,606689290
20508,Smartphone,-71,414101739,225552019
13307,Laptop,-70,150545889,320577941
3041,Smartphone,-89,589617891,24107879
7530,Smartphone,-67,560208033,895046878
23039,Laptop,-91,423600803,785942265
5549,Smartphone,-68,235244410,304142642
7064,Smart Speaker,-65,279982643,561106693
18676,Smart TV,-63,590564501,630234296
7600,Smartwatch,-81,395568882,594693218
20116,Desktop,-83,376197031,508498371
17519,Printer,-72,359683572,774979503
13851,Laptop,-66,96358364,847051463
15012,Smart Speaker,-58,337264402,554921446
7970,Gaming Console,-83,18871210,435635722
9111,Smartwatch,-68,632668037,100125906
8004,Smartwatch,-95,869764566,824649894
6253,Desktop,-89,150152422,89958922
17283,Printer,-50,907266037,902427713
4826,Laptop,-56,622986722,268030607
9110,Gaming Console,-73,792164768,335811224
1934,Tablet,-75,164109460,726146771
5091,Smart Speaker,-50,780469124,951437560
22842,Tablet,-98,893036663,539724639
1259,Smart TV,-95,424193885,223886782
4905,Desktop,-57,894230673,745423121
1727,Desktop,-57,622834807,819913467
6327,Smart TV,-50,805924978,622517351
21497,Smart Speaker,-88,77130276,492468562
23540,Gaming Console,-56,260719195,240515501
9213,Gaming Console,-88,532284119,225554076
14571,Laptop,-57,711933252,734382780
19869,Smart TV,-88,209224743,859162827
9180,Laptop,-95,206549320,461953258
21448,Laptop,-60,285690472,210998667
14461,Smartwatch,-53,33390838,536018150
15248,Smartwatch,-75,676769993,445216250
19149,Desktop,-89,281463010,245429473
8750,Security Camera,-53,530825850,590913711
542,Smart TV,-74,508374029,461285196
19561,Printer,-85,834396338,587246339
14282,Smart TV,-95,824280883,506653273
9192,Smartwatch,-74,944898899,237994974
15406,Smart Speaker,-91,264319420,635802363
15932,Laptop,-71,496105609,997459113
3934,Desktop,-81,586251516,627970438
15816,Smartwatch,-66,288917160,320824793
13336,Laptop,-60,960257023,250628410
3560,Gaming Console,-81,627789691,44397766
8449,Tablet,-61,941110475,968036878
6633,Desktop,-65,498610363,871957817
17054,Smartphone,-53,410766594,842208796
13122,Desktop,-50,601272600,631247422
17978,Gaming Console,-63,613585785,424344521
15584,Tablet,-81,104557655,759154134
7257,Smartphone,-68,243651267,826839868
23108,Security Camera,-50,214816362,575404016
15928,Gaming Console,-75,822189509,877417563
17287,Desktop,-62,544939370,321217478
8641,Laptop,-63,982079821,949218283
21213,Desktop,-81,724773533,883324549
14082,Printer,-96,117356676,955732496
11340,Smartwatch,-57,846236509,354735236
22386,Security Camera,-53,512370472,216009065
4861,Desktop,-79,397974958,668858752
265,Security Camera,-63,507554969,339808239
611,Smartwatch,-75,660348470,141445917
19474,Tablet,-53,920951795,441027075
10800,Printer,-94,696113654,483825941
21821,Smart Speaker,-97,440305038,136139951
22231,Smartphone,-73,99170690,618829633
14641,Desktop,-79,606780675,596340878
18077,Printer,-66,281708846,414414029
14182,Laptop,-98,173675288,820107856
10,Smartwatch,-90,556508308,455665099
21279,Laptop,-80,507472386,866904202
23379,Laptop,-100,603916473,610932804
21630,Printer,-75,400279599,886624001
23004,Gaming Console,-67,389659838,600154955
6268,Smart Speaker,-77,202660266,416684929
13422,Smartphone,-85,331538680,854188747
21018,Gaming Console,-59,827521812,913543338
16562,Smart Speaker,-95,743866483,289528465
7776,Laptop,-65,905497161,899618629
17084,Tablet,-76,517219989,473671920
19627,Gaming Console,-80,913003374,180143468
7504,Tablet,-92,998316972,535132855
4478,Smart TV,-72,423976411,128965384
2244,Security Camera,-69,464574762,220687107
22941,Smart Speaker,-76,547974609,700735709
22846,Smartwatch,-91,853980712,501245075
7694,Gaming Console,-55,421161871,809170050
9074,Printer,-83,868184153,898045275
11850,Smart Speaker,-67,86382428,602244056
21116,Smartphone,-91,172984578,532923049
18195,Security Camera,-66,350965325,49095688
22821,Gaming Console,-82,201494370,931181331
1218,Smartphone,-69,406980027,302218335
12509,Gaming Console,-93,434441666,900375777
4254,Desktop,-98,351082539,194394261
23107,Smart TV,-82,299911072,758514090
3210,Smart Speaker,-51,139725950,774886197
767,Smartwatch,-74,63375118,535600611
17984,Tablet,-57,584698069,380614474
19173,Tablet,-100,106540041,864386033
3552,Desktop,-75,864569527,324242184
4183,Security Camera,-56,959241686,764617405
4926,Laptop,-54,164609581,67671322
3281,Smartphone,-100,746579379,540633052
22884,Smart Speaker,-77,481112682,640256569
14782,Gaming Console,-60,75610591,41454427
20294,Gaming Console,-84,126538434,718133072
6618,Desktop,-95,683917586,834972655
11752,Tablet,-91,331165978,379964828
5650,Smart Speaker,-88,277486567,15412088
17891,Security Camera,-86,216446974,991520782
8132,Smartwatch,-79,322251503,951500880
19747,Smartphone,-86,957624168,547276610
16,Smart Speaker,-93,873954347,861497876
18260,Laptop,-68,563804957,525762500
5581,Printer,-59,424290450,147405160
22736,Laptop,-76,469247441,129199960
955,Smart Speaker,-72,657801820,199866305
15549,Smart TV,-50,804513402,431516657
15331,Smartphone,-80,313033232,102000734
3000,Smart Speaker,-90,553749972,962256548
1986,Gaming Console,-60,851379080,865813703
8930,Security Camera,-88,814555255,335951110
9346,Gaming Console,-82,499351974,302699435
32,Printer,-64,206568460,141712111
21549,Smartphone,-77,313447272,676057614
21979,Tablet,-61,555395714,315527073
4340,Security Camera,-76,240875877,971370732
11545,Desktop,-79,955478484,987113348
3108,Desktop,-50,578819415,552586886
4345,Tablet,-89,65284750,666890658
11319,Tablet,-84,841443893,394751707
12823,Desktop,-54,533587387,5457095
2661,Desktop,-75,799703977,721152640
9569,Smartphone,-55,238629835,501678897
21287,Tablet,-71,747859258,328522882
17877,Gaming Console,-52,784063517,201516179
7058,Smart TV,-65,349059797,153151645
21946,Laptop,-55,474236206,945652870
16904,Smartwatch,-70,545648747,52651453
581,Gaming Console,-94,210341219,73124790
16036,Smartphone,-62,653443323,748330742
836,Smartwatch,-83,203313462,202255415
22111,Security Camera,-76,626458596,257200487
3227,Printer,-52,948085583,318810411
17660,Smartphone,-83,773085923,446947639
2205,Gaming Console,-66,120380300,810519222
11644,Tablet,-95,170658148,274048298
6282,Security Camera,-97,230456845,378689641
16784,Laptop,-54,573504302,489407657
6846,Laptop,-86,246518805,36187871
9167,Gaming Console,-59,775087053,470687181
7293,Smart Speaker,-76,966872127,577610104
9117,Smartwatch,-67,912108668,106652156
12217,Gaming Console,-97,394423227,223051118
9729,Laptop,-77,403653736,123520628
18878,Desktop,-79,421867058,271361516
4749,Security Camera,-52,370485096,101427701
11274,Tablet,-52,671404086,593390809
19585,Smartphone,-92,325322419,781240372
13685,Gaming Console,-72,902902147,350566050
16644,Printer,-96,167300072,507961753
9211,Gaming Console,-92,62109634,297994061
22217,Smartphone,-77,974380488,360603607
8312,Desktop,-98,258520386,897276401
19120,Smartwatch,-68,524740689,729042580
11644,Desktop,-58,366070427,893757232
22770,Gaming Console,-98,313341906,854908890
6749,Laptop,-52,404039640,621724604
7886,Smart TV,-57,579452091,5445805
6417,Gaming Console,-85,523440470,4907412
1777,Smart Speaker,-69,40971723,883431556
12304,Smart TV,-62,975607498,906422761
19966,Smartwatch,-87,771109373,587695731
11753,Laptop,-73,277948230,135871640
13234,Gaming Console,-91,471936052,695152665
8496,Tablet,-55,566267169,998589120
16102,Smart Speaker,-96,39241089,74834216
6110,Security Camera,-53,497678893,817487395
19185,Printer,-57,615944369,868377537
20890,Smart Speaker,-68,281742327,216416460
22663,Smartphone,-74,349859554,370996121
989,Smart Speaker,-59,133674452,624778056
7474,Desktop,-86,790336027,990194152
1597,Laptop,-84,863790744,209214908
14819,Smart Speaker,-66,623655022,226446314
1129,Gaming Console,-76,371844937,406443224
16249,Desktop,-91,947136936,807670628
8841,Smart Speaker,-91,815263942,329130989
22269,Desktop,-91,609307684,609698428
14215,Smartwatch,-83,434262961,590575506
18050,Tablet,-65,544436101,758921763
17964,Security Camera,-71,511695949,536301318
11568,Desktop,-82,550266122,514045214
13341,Printer,-60,85436450,529405320
13661,Laptop,-68,134398518,580849427
14422,Gaming Console,-81,517416309,804467740
550,Security Camera,-51,130223701,170417899
11446,Tablet,-56,846311599,370876998
17391,Laptop,-63,452051800,921062603
16785,Smartphone,-50,374007035,197384280
13356,Desktop,-53,114312415,683797345
7313,Smartwatch,-61,304068631,963148658
21575,Tablet,-89,464211808,591073138
23224,Smart Speaker,-54,307286703,404277918
20051,Gaming Console,-86,56946565,562794160
20485,Security Camera,-89,449633911,945229024
921,Printer,-70,576414894,204935013
11932,Smart Speaker,-97,661606929,74460357
20778,Laptop,-74,508448740,146148202
6725,Desktop,-87,534102450,72637700
20131,Smart TV,-91,845489280,893147157
15869,Gaming Console,-88,103857415,345723029
8624,Smartphone,-79,210493715,367866630
7550,Smartphone,-52,858207045,204427388
22855,Smartwatch,-93,343570221,460736381
12818,Smart TV,-82,859617147,660632977
16896,Printer,-74,867988707,62400021
2915,Laptop,-99,356906716,95063022
928,Desktop,-88,280067904,757739984
21963,Smart Speaker,-57,221880226,543985529
2064,Security Camera,-50,427359039,190177931
10461,Desktop,-81,645412845,546796502
12879,Smartwatch,-53,710639815,214225967
15080,Desktop,-76,989120153,459022313
11315,Printer,-50,838315301,809032598
20560,Printer,-66,422884255,726168432
6119,Smartphone,-67,108313826,444127797
22478,Gaming Console,-81,309718453,797564679
17475,Smartwatch,-84,771188067,865191130
18957,Tablet,-90,691380565,391150059
20124,Smartphone,-73,850855638,4915029
6566,Security Camera,-69,147706521,910497033
20328,Printer,-82,432156134,59457307
22873,Smartphone,-63,41051742,329850867
13231,Tablet,-90,422871002,508549470
23010,Smart Speaker,-55,33528611,275580082
11324,Smart Speaker,-69,47786955,60592745
676,Printer,-81,718741802,983838071
15817,Smart TV,-75,772810577,522220633
2565,Security Camera,-99,919226374,830255812
9170,Desktop,-87,552526585,547220983
22010,Tablet,-93,267554030,516808179
3371,Security Camera,-79,29351838,7930207
18639,Desktop,-98,757769118,517490219
2530,Security Camera,-100,441811449,553762907
4900,Security Camera,-85,548699053,222028366
21798,Smartwatch,-73,903944235,219326758
11789,Gaming Console,-91,191643148,878572784
18591,Smart TV,-93,495917507,405547334
12986,Laptop,-69,977179924,829927492
2507,Gaming Console,-54,828364205,658217716
3609,Smartphone,-100,217225240,765791075
11822,Security Camera,-58,635333993,515716929
17341,Smart Speaker,-95,866376174,890262905
13818,Security Camera,-95,389792548,434237222
9268,Smartphone,-68,310795453,970648857
23545,Security Camera,-72,344696231,182080120
16062,Security Camera,-79,396430079,217857064
12179,Desktop,-75,588449097,616024377
17608,Desktop,-55,404219084,570882810
8327,Printer,-82,473310343,878309394
22138,Tablet,-69,343084202,370003704
1239,Printer,-65,210785827,727096950
2483,Smart TV,-60,297563171,579157739
7935,Printer,-68,460780113,218213991
22881,Smart Speaker,-50,287115269,447343267
15603,Laptop,-57,674034639,770224894
